Policy_ID,Customer_ID,Agent_ID,Product,Branch,Policy_Start_Date,Policy_End_Date,Premium,Sum_Insured,Policy_Status
POL008545,CUST02188,AG011,Motor,North,2026-05-24,2027-05-24,29222,1724098,Renewed
POL008546,CUST00606,AG052,Commercial Property,North,2026-03-01,2027-03-01,298609,13736014,Active
POL008547,CUST00609,AG033,Marine,South,2026-03-04,2027-03-04,161113,8861215,Expired
POL008548,CUST00392,AG006,Commercial Property,East,2026-04-14,2027-04-14,361622,15188124,Cancelled
POL008549,CUST01627,AG053,Motor,West,2026-06-05,2027-06-05,25530,1710510,Cancelled
POL008550,CUST01680,AG119,Home,North,2025-05-23,2026-05-23,22611,1130550,Renewed
POL008551,CUST01082,AG023,Travel,East,2025-09-17,2026-09-17,3692,147680,Lapsed
POL008552,CUST02900,AG002,Marine,South,2023-10-03,2024-10-02,101624,2032480,Renewed
POL008553,CUST01801,AG070,Home,South,2023-10-23,2024-10-22,69785,2582045,Renewed
POL008554,CUST00823,AG094,Travel,South,2024-11-01,2025-11-01,16178,905968,Renewed
POL008555,CUST02452,AG071,Marine,South,2026-05-09,2027-05-09,191071,16432106,Expired
POL008556,CUST01766,AG052,Marine,North,2026-05-30,2027-05-30,135933,2854593,Renewed
POL008557,CUST01173,AG041,Home,East,2023-08-10,2024-08-09,59156,4555012,Cancelled
POL008558,CUST00136,AG068,Marine,North,2025-08-22,2026-08-22,180923,13026456,Active
POL008559,CUST00361,AG111,Marine,East,2023-12-05,2024-12-04,40000,2280000,Lapsed
POL008560,CUST01565,AG012,Travel,West,2024-10-02,2025-10-02,10718,921748,Lapsed
POL008561,CUST01566,AG112,Motor,South,2024-12-03,2025-12-03,23719,1897520,Cancelled
POL008562,CUST02507,AG026,Marine,North,2024-11-07,2025-11-07,192657,16761159,Lapsed
POL008563,CUST01937,AG030,Commercial Property,South,2024-07-15,2025-07-15,697534,49524914,Renewed
POL008564,CUST00834,AG013,Commercial Property,North,2025-04-10,2026-04-10,230743,12229379,Expired
POL008565,CUST00043,AG036,Motor,North,2025-04-25,2026-04-25,16638,881814,Cancelled
POL008566,CUST00299,AG109,Marine,North,2024-02-01,2025-01-31,54002,1890070,Expired
POL008567,CUST02891,AG046,Marine,West,2025-08-30,2026-08-30,138549,9975528,Active
POL008568,CUST00289,AG075,Motor,South,2024-07-12,2025-07-12,17526,823722,Renewed
POL008569,CUST01943,AG065,Home,South,2024-02-15,2025-02-14,46756,4488576,Renewed
POL008570,CUST00463,AG120,Travel,West,2025-03-02,2026-03-02,14739,766428,Lapsed
POL008571,CUST02475,AG005,Home,East,2026-04-16,2027-04-16,8479,186538,Cancelled
POL008572,CUST01678,AG050,Motor,North,2026-03-23,2027-03-23,20789,1538386,Active
POL008573,CUST01500,AG015,Motor,South,2024-09-24,2025-09-24,7582,636888,Lapsed
POL008574,CUST00237,AG014,Commercial Property,South,2024-10-15,2025-10-15,123878,3716340,Active
POL008575,CUST02394,AG061,Travel,North,2026-03-05,2027-03-05,18404,883392,Renewed
POL008576,CUST01445,AG015,Motor,West,2025-12-25,2026-12-25,12537,1178478,Cancelled
POL008577,CUST01772,AG109,Motor,South,2026-05-04,2027-05-04,13349,827638,Active
POL008578,CUST02565,AG089,Commercial Property,North,2023-11-02,2024-11-01,904328,58781320,Renewed
POL008579,CUST02240,AG099,Commercial Property,East,2026-07-17,2027-07-17,896472,80682480,Cancelled
POL008580,CUST00719,AG002,Travel,North,2024-04-05,2025-04-05,12585,314625,Cancelled
POL008581,CUST00907,AG105,Marine,North,2025-05-20,2026-05-20,66224,4635680,Cancelled
POL008582,CUST00937,AG004,Travel,East,2025-08-04,2026-08-04,9413,367107,Renewed
POL008583,CUST01789,AG014,Commercial Property,North,2025-10-20,2026-10-20,957342,95734200,Lapsed
POL008584,CUST01099,AG066,Marine,North,2025-07-09,2026-07-09,117893,5305185,Cancelled
POL008585,CUST01408,AG040,Marine,West,2026-08-05,2027-08-05,161116,4511248,Expired
POL008586,CUST01948,AG072,Home,North,2025-01-23,2026-01-23,52711,1528619,Lapsed
POL008587,CUST02244,AG111,Marine,South,2025-07-21,2026-07-21,116630,6181390,Renewed
POL008588,CUST02031,AG034,Travel,East,2023-09-11,2024-09-10,17381,938574,Cancelled
POL008589,CUST02132,AG017,Home,North,2023-12-05,2024-12-04,67877,3054465,Renewed
POL008590,CUST01949,AG085,Home,West,2024-09-08,2025-09-08,55676,3173532,Active
POL008591,CUST01971,AG084,Marine,North,2024-12-17,2025-12-17,38809,1901641,Expired
POL008592,CUST01264,AG024,Home,South,2024-10-20,2025-10-20,15205,334510,Active
POL008593,CUST01673,AG024,Home,West,2025-09-27,2026-09-27,53038,4296078,Cancelled
POL008594,CUST02448,AG029,Travel,South,2024-06-03,2025-06-03,10645,404510,Renewed
POL008595,CUST00546,AG055,Travel,East,2024-11-25,2025-11-25,2673,61479,Renewed
POL008596,CUST00404,AG056,Marine,North,2024-08-07,2025-08-07,191104,4395392,Active
POL008597,CUST00805,AG054,Home,East,2026-05-20,2027-05-20,57843,1214703,Lapsed
POL008598,CUST01468,AG090,Home,West,2025-10-31,2026-10-31,15282,1329534,Cancelled
POL008599,CUST00284,AG103,Commercial Property,West,2025-06-02,2026-06-02,597465,14936625,Lapsed
POL008600,CUST01489,AG048,Home,North,2025-06-17,2026-06-17,41571,1787553,Expired
POL008601,CUST01718,AG023,Motor,South,2024-03-13,2025-03-13,20797,1476587,Lapsed
POL008602,CUST00037,AG114,Marine,North,2026-05-16,2027-05-16,161035,8856925,Cancelled
POL008603,CUST02710,AG027,Commercial Property,West,2024-07-13,2025-07-13,475517,18069646,Lapsed
POL008604,CUST02518,AG076,Motor,North,2023-12-05,2024-12-04,8142,716496,Lapsed
POL008605,CUST00750,AG048,Home,West,2024-11-04,2025-11-04,40133,2929709,Renewed
POL008606,CUST01082,AG099,Motor,East,2026-05-24,2027-05-24,14968,359232,Expired
POL008607,CUST00466,AG085,Marine,South,2026-02-25,2027-02-25,52997,1854895,Cancelled
POL008608,CUST01203,AG012,Home,South,2024-08-09,2025-08-09,16071,1060686,Expired
POL008609,CUST02335,AG105,Travel,West,2025-02-21,2026-02-21,12769,549067,Cancelled
POL008610,CUST01821,AG046,Home,South,2025-03-23,2026-03-23,18769,1745517,Cancelled
POL008611,CUST02227,AG080,Travel,West,2026-06-09,2027-06-09,6817,497641,Active
POL008612,CUST00737,AG067,Commercial Property,West,2024-03-07,2025-03-07,755394,26438790,Renewed
POL008613,CUST01465,AG017,Motor,South,2025-07-18,2026-07-18,32979,1286181,Cancelled
POL008614,CUST02249,AG030,Home,North,2024-08-25,2025-08-25,65249,5872410,Lapsed
POL008615,CUST01672,AG022,Commercial Property,East,2024-05-14,2025-05-14,596035,25629505,Renewed
POL008616,CUST01054,AG018,Marine,North,2026-07-09,2027-07-09,128962,7866682,Active
POL008617,CUST01381,AG048,Marine,East,2025-10-22,2026-10-22,59888,5689360,Expired
POL008618,CUST02491,AG066,Home,East,2024-12-15,2025-12-15,45963,2941632,Active
POL008619,CUST01769,AG074,Marine,East,2026-06-19,2027-06-19,154617,11905509,Cancelled
POL008620,CUST00702,AG064,Home,East,2024-06-03,2025-06-03,22334,1675050,Renewed
POL008621,CUST00497,AG108,Motor,North,2025-08-02,2026-08-02,18212,1129144,Lapsed
POL008622,CUST00235,AG117,Travel,East,2023-12-11,2024-12-10,17542,1596322,Renewed
POL008623,CUST02989,AG091,Home,East,2024-08-04,2025-08-04,15971,1117970,Cancelled
POL008624,CUST00239,AG120,Marine,East,2024-12-25,2025-12-25,131568,3683904,Lapsed
POL008625,CUST01629,AG042,Travel,South,2025-06-07,2026-06-07,11917,1084447,Active
POL008626,CUST00063,AG045,Commercial Property,North,2026-01-03,2027-01-03,587673,28208304,Cancelled
POL008627,CUST02911,AG004,Travel,East,2025-08-01,2026-08-01,5971,274666,Active
POL008628,CUST02804,AG044,Travel,North,2023-10-09,2024-10-08,17402,957110,Expired
POL008629,CUST01931,AG120,Home,East,2025-05-23,2026-05-23,47297,3405384,Expired
POL008630,CUST02932,AG025,Commercial Property,East,2023-12-12,2024-12-11,708547,49598290,Cancelled
POL008631,CUST02725,AG011,Marine,West,2026-07-29,2027-07-29,128400,3081600,Lapsed
POL008632,CUST02566,AG082,Marine,South,2025-03-04,2026-03-04,42181,2151231,Cancelled
POL008633,CUST00224,AG018,Commercial Property,West,2025-01-30,2026-01-30,71065,4263900,Expired
POL008634,CUST01161,AG006,Motor,North,2024-08-23,2025-08-23,28679,1433950,Cancelled
POL008635,CUST01849,AG060,Marine,North,2025-03-04,2026-03-04,87509,4988013,Lapsed
POL008636,CUST02836,AG017,Marine,North,2025-09-18,2026-09-18,91619,5497140,Expired
POL008637,CUST01509,AG015,Motor,East,2025-05-29,2026-05-29,39071,1680053,Renewed
POL008638,CUST02692,AG058,Marine,North,2024-07-26,2025-07-26,176532,11298048,Cancelled
POL008639,CUST01130,AG026,Commercial Property,West,2024-07-03,2025-07-03,495216,11389968,Renewed
POL008640,CUST01953,AG108,Travel,South,2026-02-02,2027-02-02,2319,206391,Renewed
POL008641,CUST02089,AG010,Home,West,2026-01-30,2027-01-30,58005,4466385,Renewed
POL008642,CUST02292,AG095,Marine,East,2025-05-14,2026-05-14,158305,15038975,Active
POL008643,CUST01129,AG090,Motor,West,2025-04-12,2026-04-12,29830,2475890,Cancelled
POL008644,CUST00806,AG013,Home,South,2024-04-20,2025-04-20,46013,2990845,Active
POL008645,CUST02616,AG006,Commercial Property,West,2026-01-17,2027-01-17,211244,8238516,Expired
POL008646,CUST02249,AG030,Marine,South,2026-02-10,2027-02-10,180368,3968096,Expired
POL008647,CUST02300,AG079,Commercial Property,West,2025-06-18,2026-06-18,174665,17117170,Lapsed
POL008648,CUST01897,AG066,Home,South,2026-04-28,2027-04-28,63915,2364855,Renewed
POL008649,CUST01058,AG101,Commercial Property,South,2025-02-27,2026-02-27,884290,29181570,Lapsed
POL008650,CUST01414,AG076,Motor,North,2024-08-09,2025-08-09,8391,268512,Renewed
POL008651,CUST02624,AG015,Home,South,2024-11-05,2025-11-05,30032,660704,Cancelled
POL008652,CUST00179,AG116,Marine,North,2026-05-09,2027-05-09,159490,7815010,Active
POL008653,CUST02992,AG009,Marine,South,2024-04-04,2025-04-04,73058,6429104,Cancelled
POL008654,CUST01454,AG046,Marine,North,2026-07-10,2027-07-10,153765,8303310,Active
POL008655,CUST01296,AG019,Marine,East,2024-08-18,2025-08-18,118391,8405761,Cancelled
POL008656,CUST02739,AG032,Travel,East,2024-10-16,2025-10-16,7777,419958,Active
POL008657,CUST01123,AG069,Commercial Property,North,2025-05-21,2026-05-21,362407,17395536,Cancelled
POL008658,CUST00019,AG068,Travel,East,2026-04-08,2027-04-08,10806,345792,Active
POL008659,CUST00581,AG080,Home,West,2025-01-01,2026-01-01,23321,1679112,Active
POL008660,CUST02511,AG002,Commercial Property,South,2026-06-03,2027-06-03,517278,35692182,Cancelled
POL008661,CUST02229,AG096,Travel,South,2024-04-29,2025-04-29,2171,69472,Renewed
POL008662,CUST01912,AG021,Marine,East,2024-05-15,2025-05-15,43737,2186850,Active
POL008663,CUST02103,AG010,Commercial Property,East,2026-05-25,2027-05-25,700245,66523275,Lapsed
POL008664,CUST01129,AG082,Travel,South,2025-04-05,2026-04-05,9993,309783,Renewed
POL008665,CUST02458,AG011,Travel,East,2024-06-02,2025-06-02,1513,146761,Expired
POL008666,CUST02171,AG010,Motor,East,2024-08-20,2025-08-20,12931,349137,Lapsed
POL008667,CUST00554,AG039,Commercial Property,East,2023-10-28,2024-10-27,885133,77006571,Lapsed
POL008668,CUST00238,AG040,Home,West,2024-07-08,2025-07-08,16817,420425,Renewed
POL008669,CUST01519,AG050,Home,South,2025-03-09,2026-03-09,56082,5327790,Active
POL008670,CUST01161,AG038,Motor,South,2026-05-26,2027-05-26,29167,2275026,Lapsed
POL008671,CUST00026,AG015,Commercial Property,East,2024-09-08,2025-09-08,778913,31156520,Active
POL008672,CUST01682,AG116,Commercial Property,South,2026-07-20,2027-07-20,121610,5350840,Cancelled
POL008673,CUST00493,AG068,Travel,North,2024-07-21,2025-07-21,12948,647400,Lapsed
POL008674,CUST01943,AG085,Marine,South,2024-07-30,2025-07-30,129595,9330840,Active
POL008675,CUST00288,AG013,Commercial Property,West,2024-10-04,2025-10-04,722065,23106080,Active
POL008676,CUST01353,AG053,Commercial Property,East,2024-07-17,2025-07-17,749389,59951120,Lapsed
POL008677,CUST02813,AG078,Commercial Property,East,2025-08-26,2026-08-26,934687,25236549,Renewed
POL008678,CUST00762,AG083,Commercial Property,West,2026-02-14,2027-02-14,333666,10677312,Active
POL008679,CUST01766,AG052,Travel,South,2024-05-30,2025-05-30,2925,149175,Expired
POL008680,CUST00312,AG064,Motor,South,2023-08-15,2024-08-14,18678,1737054,Lapsed
POL008681,CUST00831,AG048,Marine,East,2023-08-09,2024-08-08,178251,15864339,Renewed
POL008682,CUST00569,AG035,Marine,East,2026-03-26,2027-03-26,72725,2036300,Renewed
POL008683,CUST00099,AG037,Marine,North,2025-10-24,2026-10-24,167118,12533850,Cancelled
POL008684,CUST01022,AG063,Motor,North,2024-06-21,2025-06-21,12545,326170,Lapsed
POL008685,CUST01588,AG106,Marine,West,2026-06-20,2027-06-20,56539,2826950,Active
POL008686,CUST01893,AG037,Marine,West,2024-06-07,2025-06-07,130404,6259392,Cancelled
POL008687,CUST00068,AG013,Marine,North,2024-06-14,2025-06-14,87521,6038949,Lapsed
POL008688,CUST02653,AG021,Marine,East,2024-01-09,2025-01-08,184593,10890987,Expired
POL008689,CUST02348,AG013,Marine,West,2023-10-14,2024-10-13,101138,2629588,Expired
POL008690,CUST02532,AG107,Travel,West,2026-05-24,2027-05-24,5832,128304,Renewed
POL008691,CUST00851,AG008,Travel,North,2025-03-08,2026-03-08,15213,791076,Cancelled
POL008692,CUST01871,AG083,Commercial Property,West,2024-02-28,2025-02-27,998995,31967840,Cancelled
POL008693,CUST00372,AG023,Travel,West,2024-10-03,2025-10-03,1201,108090,Active
POL008694,CUST00343,AG005,Motor,South,2026-05-19,2027-05-19,24637,517377,Lapsed
POL008695,CUST00901,AG052,Commercial Property,South,2023-11-25,2024-11-24,377645,23791635,Lapsed
POL008696,CUST01665,AG024,Marine,West,2026-01-08,2027-01-08,167381,8201669,Renewed
POL008697,CUST01960,AG009,Marine,East,2025-04-05,2026-04-05,183681,10102455,Renewed
POL008698,CUST00671,AG067,Commercial Property,East,2024-01-22,2025-01-21,403378,35900642,Expired
POL008699,CUST02122,AG006,Marine,North,2026-03-28,2027-03-28,73340,6747280,Expired
POL008700,CUST02384,AG061,Home,West,2025-09-20,2026-09-20,31780,2447060,Expired
POL008701,CUST02743,AG090,Commercial Property,West,2026-05-05,2027-05-05,896506,72616986,Cancelled
POL008702,CUST00149,AG047,Travel,West,2023-09-23,2024-09-22,10087,605220,Expired
POL008703,CUST00981,AG086,Travel,South,2024-09-22,2025-09-22,8086,234494,Expired
POL008704,CUST02729,AG026,Marine,North,2025-11-21,2026-11-21,124416,10202112,Renewed
POL008705,CUST02165,AG007,Motor,East,2024-03-20,2025-03-20,8133,561177,Cancelled
POL008706,CUST02576,AG001,Commercial Property,North,2025-11-20,2026-11-20,599593,49766219,Expired
POL008707,CUST02487,AG039,Home,South,2026-05-12,2027-05-12,26444,819764,Renewed
POL008708,CUST02558,AG026,Motor,South,2024-10-13,2025-10-13,19875,1947750,Expired
POL008709,CUST01202,AG048,Home,East,2026-02-07,2027-02-07,28904,2572456,Expired
POL008710,CUST01850,AG024,Marine,West,2025-05-20,2026-05-20,78528,1806144,Cancelled
POL008711,CUST02519,AG082,Home,South,2026-04-14,2027-04-14,29610,1983870,Active
POL008712,CUST01897,AG089,Commercial Property,East,2026-02-28,2027-02-28,599220,20373480,Expired
POL008713,CUST01098,AG028,Commercial Property,East,2025-11-29,2026-11-29,433899,19525455,Renewed
POL008714,CUST00005,AG078,Travel,East,2026-05-01,2027-05-01,9065,625485,Renewed
POL008715,CUST01761,AG071,Travel,South,2023-12-16,2024-12-15,11241,708183,Renewed
POL008716,CUST01448,AG001,Commercial Property,East,2024-11-09,2025-11-09,637082,57337380,Active
POL008717,CUST01702,AG084,Commercial Property,West,2024-06-16,2025-06-16,208827,12738447,Expired
POL008718,CUST01621,AG042,Commercial Property,East,2024-07-09,2025-07-09,661172,38347976,Expired
POL008719,CUST01496,AG054,Commercial Property,North,2024-04-05,2025-04-05,499656,42970416,Lapsed
POL008720,CUST01583,AG043,Travel,West,2026-01-03,2027-01-03,5527,359255,Lapsed
POL008721,CUST02651,AG080,Commercial Property,South,2024-09-28,2025-09-28,692434,35314134,Active
POL008722,CUST00344,AG055,Marine,South,2025-10-22,2026-10-22,22339,1608408,Cancelled
POL008723,CUST01128,AG049,Home,South,2024-03-11,2025-03-11,60947,3839661,Renewed
POL008724,CUST01619,AG119,Marine,North,2025-05-14,2026-05-14,96326,4142018,Cancelled
POL008725,CUST00058,AG031,Home,North,2024-06-04,2025-06-04,65693,3416036,Active
POL008726,CUST01362,AG097,Motor,East,2023-10-22,2024-10-21,33158,1823690,Active
POL008727,CUST01392,AG087,Home,North,2025-11-29,2026-11-29,60152,3609120,Expired
POL008728,CUST01170,AG068,Marine,North,2025-09-10,2026-09-10,100045,2200990,Cancelled
POL008729,CUST00871,AG029,Motor,North,2026-02-06,2027-02-06,24854,2361130,Cancelled
POL008730,CUST01901,AG114,Motor,East,2024-12-10,2025-12-10,34820,2924880,Active
POL008731,CUST02682,AG046,Commercial Property,South,2023-11-19,2024-11-18,920620,41427900,Active
POL008732,CUST00599,AG009,Travel,South,2025-12-24,2026-12-24,12888,773280,Renewed
POL008733,CUST01815,AG081,Home,South,2025-12-24,2026-12-24,24949,1571787,Cancelled
POL008734,CUST02327,AG092,Marine,West,2024-12-11,2025-12-11,50867,1831212,Lapsed
POL008735,CUST02272,AG095,Commercial Property,West,2025-06-29,2026-06-29,998957,59937420,Renewed
POL008736,CUST00548,AG098,Commercial Property,South,2024-03-07,2025-03-07,409483,34396572,Renewed
POL008737,CUST02655,AG013,Travel,West,2026-04-05,2027-04-05,16467,1103289,Lapsed
POL008738,CUST01562,AG072,Marine,North,2024-02-23,2025-02-22,91896,5605656,Active
POL008739,CUST00582,AG004,Commercial Property,North,2026-07-20,2027-07-20,442592,20801824,Cancelled
POL008740,CUST01937,AG113,Motor,South,2026-03-26,2027-03-26,30836,2682732,Cancelled
POL008741,CUST02701,AG113,Marine,West,2025-07-12,2026-07-12,52155,4537485,Lapsed
POL008742,CUST02291,AG101,Home,West,2024-10-10,2025-10-10,9424,367536,Active
POL008743,CUST01801,AG049,Commercial Property,South,2025-05-05,2026-05-05,81876,3520668,Cancelled
POL008744,CUST01422,AG076,Commercial Property,West,2025-05-05,2026-05-05,160995,10142685,Active
POL008745,CUST00326,AG079,Travel,West,2026-04-05,2027-04-05,2694,223602,Active
POL008746,CUST00833,AG022,Home,North,2025-05-30,2026-05-30,68155,3271440,Cancelled
POL008747,CUST00667,AG013,Commercial Property,West,2025-03-20,2026-03-20,863446,39718516,Lapsed
POL008748,CUST00467,AG033,Travel,West,2023-10-12,2024-10-11,15418,894244,Lapsed
POL008749,CUST01366,AG103,Marine,North,2026-03-23,2027-03-23,84030,5882100,Lapsed
POL008750,CUST02061,AG036,Marine,East,2023-11-09,2024-11-08,132744,6371712,Lapsed
POL008751,CUST02314,AG096,Commercial Property,South,2025-12-04,2026-12-04,349241,31082449,Active
POL008752,CUST02609,AG066,Commercial Property,East,2025-04-19,2026-04-19,834544,83454400,Renewed
POL008753,CUST02157,AG054,Travel,South,2025-08-06,2026-08-06,1884,37680,Renewed
POL008754,CUST00854,AG021,Commercial Property,North,2024-01-16,2025-01-15,279284,18991312,Expired
POL008755,CUST01741,AG077,Motor,South,2026-01-27,2027-01-27,26783,2330121,Expired
POL008756,CUST02266,AG072,Travel,West,2024-04-19,2025-04-19,19892,1312872,Active
POL008757,CUST00605,AG100,Commercial Property,East,2025-04-16,2026-04-16,175758,14763672,Expired
POL008758,CUST00537,AG046,Travel,South,2025-11-29,2026-11-29,5889,500565,Lapsed
POL008759,CUST02753,AG120,Travel,North,2023-09-18,2024-09-17,2725,144425,Cancelled
POL008760,CUST02114,AG015,Marine,South,2025-11-18,2026-11-18,158316,14248440,Cancelled
POL008761,CUST02944,AG080,Marine,North,2024-08-19,2025-08-19,22989,1977054,Cancelled
POL008762,CUST02343,AG032,Motor,West,2024-11-19,2025-11-19,37909,2350358,Cancelled
POL008763,CUST00614,AG007,Motor,North,2024-07-29,2025-07-29,34699,3018813,Lapsed
POL008764,CUST02626,AG105,Home,South,2023-10-08,2024-10-07,37303,2051665,Cancelled
POL008765,CUST01212,AG096,Commercial Property,North,2026-02-09,2027-02-09,929798,65085860,Lapsed
POL008766,CUST00740,AG053,Motor,South,2024-12-19,2025-12-19,20615,1566740,Expired
POL008767,CUST00963,AG068,Travel,North,2025-08-06,2026-08-06,1303,44302,Cancelled
POL008768,CUST01197,AG096,Marine,North,2025-08-07,2026-08-07,140632,12656880,Active
POL008769,CUST02894,AG034,Marine,East,2024-04-05,2025-04-05,39095,3596740,Renewed
POL008770,CUST01243,AG074,Marine,East,2024-04-05,2025-04-05,30817,2095556,Cancelled
